iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
COL;South America;Colombia;2021-11-02;5005402.0;1425.0;1626.857;127348.0;37.0;30.714;97636.202;27.796;31.734;2484.071;0.722;0.599;1.11;;;;;;;;;26814216.0;25724.0;523.043;0.502;37277.0;0.727;0.045;22.2;tests performed;47766011.0;;21561295.0;;;187331.0;93.17;;42.06;;3654.0;121788.0;0.238;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-03;5007099.0;1697.0;1629.286;127380.0;32.0;31.571;97669.304;33.102;31.781;2484.695;0.624;0.616;1.12;;;;;;;;;26854625.0;40409.0;523.831;0.788;37179.0;0.725;0.048;20.8;tests performed;48061615.0;;21682604.0;;295604.0;194756.0;93.75;;42.29;;3799.0;125542.0;0.245;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-04;5009007.0;1908.0;1651.857;127417.0;37.0;31.714;97706.522;37.218;32.221;2485.417;0.722;0.619;1.13;;;;;;;;;26895508.0;40883.0;524.628;0.797;36847.0;0.719;0.048;20.8;tests performed;48398765.0;;21813816.0;;337150.0;210020.0;94.41;;42.55;;4097.0;130165.0;0.254;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-05;5010982.0;1975.0;1704.857;127456.0;39.0;33.0;97745.046;38.525;33.255;2486.178;0.761;0.644;1.15;;;;;;;;;26940596.0;45088.0;525.508;0.879;36501.0;0.712;0.05;20.0;tests performed;;;;;;236232.0;;;;;4608.0;139561.0;0.272;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-06;5012981.0;1999.0;1757.714;127488.0;32.0;32.857;97784.039;38.993;34.286;2486.802;0.624;0.641;1.16;;;;;;;;;26985357.0;44761.0;526.381;0.873;37575.0;0.733;0.051;19.6;tests performed;49123580.0;;22069693.0;;;262443.0;95.82;;43.05;;5119.0;148956.0;0.291;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-07;5015042.0;2061.0;1807.857;127533.0;45.0;36.0;97824.241;40.202;35.264;2487.68;0.878;0.702;1.17;;;;;;;;;27015962.0;30605.0;526.978;0.597;37673.0;0.735;0.052;19.2;tests performed;49342027.0;;22140469.0;;218447.0;276852.0;96.25;;43.19;;5400.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;158829.5;34.28;7.16;3098.154578
COL;South America;Colombia;2021-11-08;5016959.0;1917.0;1854.571;127571.0;38.0;37.143;97861.635;37.393;36.176;2488.421;0.741;0.725;1.19;;;;;;;;;27061940.0;45978.0;527.875;0.897;39064.0;0.762;0.051;19.6;tests performed;49708227.0;;22249865.0;;366200.0;303313.0;96.96;;43.4;;5916.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-09;5019158.0;2199.0;1965.143;127610.0;39.0;37.429;97904.529;42.894;38.332;2489.182;0.761;0.73;1.2;;;;;;;;;27107361.0;45421.0;528.761;0.886;41878.0;0.817;0.054;18.5;tests performed;;;;;;336682.0;;;;;6567.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-10;5021619.0;2461.0;2074.286;127640.0;30.0;37.143;97952.533;48.005;40.461;2489.767;0.585;0.725;1.2;;;;;;;;;27153610.0;46249.0;529.663;0.902;42712.0;0.833;0.054;18.5;tests performed;50537341.0;;22501438.0;;;353675.0;98.58;;43.89;;6899.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-11;5024263.0;2644.0;2179.429;127680.0;40.0;37.571;98004.108;51.574;42.512;2490.547;0.78;0.733;1.19;;;;;;;;;27204909.0;51299.0;530.663;1.001;44200.0;0.862;0.055;18.2;tests performed;50914404.0;;22626221.0;;377063.0;359377.0;99.31;;44.14;;7010.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-12;5026822.0;2559.0;2262.857;127721.0;41.0;37.857;98054.024;49.916;44.14;2491.347;0.8;0.738;1.17;;;;;;;;;27250216.0;45307.0;531.547;0.884;44231.0;0.863;0.054;18.5;tests performed;51316129.0;;22759122.0;;401725.0;364994.0;100.1;;44.39;;7120.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-13;5029335.0;2513.0;2336.286;127766.0;45.0;39.714;98103.043;49.019;45.572;2492.225;0.878;0.775;1.15;;;;;;;;;27292573.0;42357.0;532.373;0.826;43888.0;0.856;0.054;18.5;tests performed;;;;;;349340.0;;;;;6814.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-14;5031945.0;2610.0;2414.714;127809.0;43.0;39.429;98153.954;50.911;47.102;2493.064;0.839;0.769;1.13;;;;;;;;;27336701.0;44128.0;533.234;0.861;45820.0;0.894;0.056;17.9;tests performed;51821798.0;;22940295.0;;;354253.0;101.08;;44.75;;6910.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;159325.8;34.04;10.31;3107.835488
COL;South America;Colombia;2021-11-15;5034266.0;2321.0;2472.429;127833.0;24.0;37.429;98199.228;45.274;48.228;2493.532;0.468;0.73;1.11;;;;;;;;;27371999.0;35298.0;533.923;0.689;44294.0;0.864;0.057;17.5;tests performed;51955048.0;;22989636.0;;133250.0;320974.0;101.34;;44.84;;6261.0;159672.0;0.311;46.3;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-16;5036287.0;2021.0;2447.0;127865.0;32.0;36.429;98238.65;39.422;47.732;2494.156;0.624;0.711;1.09;;;;;;;;;27408264.0;36265.0;534.63;0.707;42986.0;0.838;0.057;17.5;tests performed;52322683.0;;23115023.0;;367635.0;314271.0;102.06;;45.09;;6130.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-17;5038544.0;2257.0;2417.857;127912.0;47.0;38.857;98282.675;44.025;47.163;2495.073;0.917;0.758;1.07;;;;;;;;;27453100.0;44836.0;535.505;0.875;42784.0;0.835;0.056;17.9;tests performed;52756342.0;;23262045.0;;433659.0;317000.0;102.91;;45.38;;6183.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-18;5040665.0;2121.0;2343.143;127963.0;51.0;40.429;98324.048;41.373;45.706;2496.068;0.995;0.789;1.06;;;;;;;;;27500381.0;47281.0;536.427;0.922;42210.0;0.823;0.057;17.5;tests performed;53179680.0;;23405714.0;;423338.0;323611.0;103.73;;45.66;;6312.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-19;5042822.0;2157.0;2285.714;128013.0;50.0;41.714;98366.123;42.075;44.586;2497.043;0.975;0.814;1.05;;;;;;;;;27552805.0;52424.0;537.45;1.023;43227.0;0.843;0.059;16.9;tests performed;53606557.0;;23544341.0;;426877.0;327204.0;104.57;;45.93;;6382.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-20;5045412.0;2590.0;2296.714;128054.0;41.0;41.143;98416.644;50.521;44.8;2497.843;0.8;0.803;1.06;;;;;;;;;27592163.0;39358.0;538.217;0.768;42799.0;0.835;0.06;16.7;tests performed;53986327.0;;23663901.0;;379770.0;345338.0;105.31;;46.16;;6736.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-21;5048061.0;2649.0;2302.286;128093.0;39.0;40.571;98468.315;51.672;44.909;2498.603;0.761;0.791;1.07;;;;;;;;;27633720.0;41557.0;539.028;0.811;42431.0;0.828;0.059;16.9;tests performed;54179166.0;;23722622.0;;192839.0;336767.0;105.68;;46.27;;6569.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;159800.7;33.79;9.85;3117.098967
COL;South America;Colombia;2021-11-22;5050255.0;2194.0;2284.143;128138.0;45.0;43.571;98511.112;42.797;44.555;2499.481;0.878;0.85;1.07;;;;;;;;;27687142.0;53422.0;540.07;1.042;45020.0;0.878;0.06;16.7;tests performed;54578363.0;;23848604.0;;399197.0;374759.0;106.46;;46.52;;7310.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-23;5052733.0;2478.0;2349.429;128188.0;50.0;46.143;98559.448;48.336;45.828;2500.456;0.975;0.9;1.06;;;;;;;;;27730540.0;43398.0;540.917;0.847;46039.0;0.898;0.06;16.7;tests performed;54982453.0;;23968195.0;;404090.0;379967.0;107.25;;46.75;;7412.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-24;5055253.0;2520.0;2387.0;128236.0;48.0;46.286;98608.604;49.156;46.561;2501.393;0.936;0.903;1.05;;;;;;;;;27782429.0;51889.0;541.929;1.012;47047.0;0.918;0.058;17.2;tests performed;55391614.0;;24089350.0;;409161.0;376467.0;108.05;;46.99;;7343.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-25;5057897.0;2644.0;2461.714;128290.0;54.0;46.714;98660.178;51.574;48.019;2502.446;1.053;0.911;1.04;;;;;;;;;27833471.0;51042.0;542.924;0.996;47584.0;0.928;0.058;17.2;tests performed;;;;;;373678.0;;;;;7289.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-26;5060557.0;2660.0;2533.571;128343.0;53.0;47.143;98712.064;51.886;49.42;2503.48;1.034;0.92;1.03;;;;;;;;;27886578.0;53107.0;543.96;1.036;47682.0;0.93;0.058;17.2;tests performed;56199245.0;;24331295.0;;;370384.0;109.62;;47.46;;7225.0;159672.0;0.311;55.56;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-27;5063177.0;2620.0;2537.857;128394.0;51.0;48.571;98763.171;51.106;49.504;2504.475;0.995;0.947;1.01;;;;;;;;;27918068.0;31490.0;544.574;0.614;46558.0;0.908;0.058;17.2;tests performed;56518538.0;;24420606.0;;319293.0;361744.0;110.25;;47.64;;7056.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-28;5065373.0;2196.0;2473.143;128437.0;43.0;49.143;98806.006;42.836;48.242;2505.313;0.839;0.959;0.99;;;;;;;;;27960329.0;42261.0;545.399;0.824;46658.0;0.91;0.058;17.2;tests performed;56705122.0;;24478676.0;;186584.0;360851.0;110.61;;47.75;;7039.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;160239.2;33.54;9.04;3125.65242
COL;South America;Colombia;2021-11-29;5067348.0;1975.0;2441.857;128473.0;36.0;47.857;98844.531;38.525;47.631;2506.016;0.702;0.934;0.98;;;;;;;;;28007231.0;46902.0;546.314;0.915;45727.0;0.892;0.058;17.2;tests performed;57087983.0;;24597537.0;;382861.0;358517.0;111.36;;47.98;;6993.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-11-30;5069644.0;2296.0;2415.857;128528.0;55.0;48.571;98889.317;44.786;47.124;2507.088;1.073;0.947;0.97;;;;;;;;;28055048.0;47817.0;547.246;0.933;46358.0;0.904;0.057;17.5;tests performed;57521265.0;;24744249.0;;433282.0;362687.0;112.2;;48.27;;7075.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-01;5071817.0;2173.0;2366.286;128586.0;58.0;50.0;98931.704;42.387;46.157;2508.22;1.131;0.975;0.96;;;;;;;;;28103011.0;47963.0;548.182;0.936;45797.0;0.893;0.057;17.5;tests performed;58251973.0;;25028663.0;;730708.0;408623.0;113.63;;48.82;;7971.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-02;5074079.0;2262.0;2311.714;128643.0;57.0;50.429;98975.827;44.123;45.093;2509.332;1.112;0.984;0.95;;;;;;;;;28149725.0;46714.0;549.093;0.911;45179.0;0.881;0.057;17.5;tests performed;;;;;;375115.0;;;;;7317.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-03;5076378.0;2299.0;2260.143;128685.0;42.0;48.857;99020.671;44.845;44.087;2510.151;0.819;0.953;0.94;;;;;;;;;28201055.0;51330.0;550.094;1.001;44925.0;0.876;0.056;17.9;tests performed;58590490.0;;25168977.0;;;341606.0;114.29;;49.1;;6663.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-04;5078987.0;2609.0;2258.571;128733.0;48.0;48.429;99071.563;50.892;44.056;2511.087;0.936;0.945;0.94;;;;;;;;;28235906.0;34851.0;550.774;0.68;45405.0;0.886;0.054;18.5;tests performed;;;;;;328471.0;;;;;6407.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-05;5081064.0;2077.0;2241.571;128780.0;47.0;49.0;99112.077;40.514;43.724;2512.004;0.917;0.956;0.92;;;;;;;;;28272870.0;36964.0;551.495;0.721;44649.0;0.871;0.055;18.2;tests performed;59045186.0;;25373204.0;;;334295.0;115.17;;49.49;;6521.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;160850.5;33.33;12.5;3137.57654
COL;South America;Colombia;2021-12-06;5082762.0;1698.0;2202.0;128821.0;41.0;49.714;99145.199;33.121;42.953;2512.804;0.8;0.97;0.91;;;;;;;;;28324522.0;51652.0;552.503;1.008;45327.0;0.884;0.055;18.2;tests performed;59350713.0;;25520817.0;;305527.0;323247.0;115.77;;49.78;;6305.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-07;5084466.0;1704.0;2117.429;128874.0;53.0;49.429;99178.437;33.239;41.303;2513.838;1.034;0.964;0.9;;;;;;;;;28373219.0;48697.0;553.453;0.95;45453.0;0.887;0.057;17.5;tests performed;59615178.0;;25649090.0;;264465.0;299130.0;116.29;;50.03;;5835.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-08;5086381.0;1915.0;2080.571;128874.0;0.0;41.143;99215.792;37.354;40.584;2513.838;0.0;0.803;0.9;;;;;;;;;28420533.0;47314.0;554.376;0.923;45360.0;0.885;0.057;17.5;tests performed;;;;;;225137.0;;;;;4392.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-09;5088008.0;1627.0;1989.857;128969.0;95.0;46.571;99247.528;31.737;38.814;2515.691;1.853;0.908;0.9;;;;;;;;;28448279.0;27746.0;554.917;0.541;42651.0;0.832;0.056;17.9;tests performed;60040692.0;;25863264.0;;;231352.0;117.12;;50.45;;4513.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-10;5089695.0;1687.0;1902.429;129011.0;42.0;46.571;99280.435;32.907;37.109;2516.51;0.819;0.908;0.91;;;;;;;;;28501606.0;53327.0;555.957;1.04;42936.0;0.838;0.054;18.5;tests performed;60385993.0;;26041149.0;;345301.0;256500.0;117.79;;50.8;;5003.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-11;5091508.0;1813.0;1788.714;129056.0;45.0;46.143;99315.8;35.365;34.891;2517.388;0.878;0.9;0.93;;;;;;;;;28529827.0;28221.0;556.508;0.55;41989.0;0.819;0.054;18.5;tests performed;60630010.0;;26168206.0;;244017.0;258882.0;118.27;;51.04;;5050.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-12;5093534.0;2026.0;1781.429;129107.0;51.0;46.714;99355.319;39.519;34.749;2518.383;0.995;0.911;0.97;;;;;;;;;28567153.0;37326.0;557.236;0.728;42040.0;0.82;0.052;19.2;tests performed;60782329.0;;26245302.0;;152319.0;248163.0;118.56;;51.19;;4841.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;161440.8;33.1;11.75;3149.091029
COL;South America;Colombia;2021-12-13;5095821.0;2287.0;1865.571;129163.0;56.0;48.857;99399.93;44.611;36.39;2519.475;1.092;0.953;0.99;;;;;;;;;28626141.0;58988.0;558.386;1.151;43088.0;0.84;0.052;19.2;tests performed;61087947.0;;26397923.0;;305618.0;248176.0;119.16;;51.49;;4841.0;159672.0;0.311;50.0;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-14;5097680.0;1859.0;1887.714;129205.0;42.0;47.286;99436.192;36.262;36.822;2520.294;0.819;0.922;1.0;;;;;;;;;28673869.0;47728.0;559.317;0.931;42950.0;0.838;0.049;20.4;tests performed;61405812.0;;26563983.0;;317865.0;255805.0;119.78;;51.82;;4990.0;159672.0;0.311;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-15;5099746.0;2066.0;1909.286;129256.0;51.0;54.571;99476.492;40.3;37.243;2521.289;0.995;1.064;1.0;;;;;;;;;28720320.0;46451.0;560.223;0.906;42827.0;0.835;0.049;20.4;tests performed;61722515.0;;26737024.0;;316703.0;270654.0;120.4;;52.15;;5279.0;159672.0;0.311;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-16;5101466.0;1720.0;1922.571;129295.0;39.0;46.571;99510.042;33.551;37.502;2522.05;0.761;0.908;1.0;;;;;;;;;28772056.0;51736.0;561.232;1.009;46254.0;0.902;0.05;20.0;tests performed;;;;;;282710.0;;;;;5515.0;159672.0;0.311;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-17;5103269.0;1803.0;1939.143;129345.0;50.0;47.714;99545.212;35.17;37.825;2523.025;0.975;0.931;1.01;;;;;;;;;28827387.0;55331.0;562.312;1.079;46540.0;0.908;0.051;19.6;tests performed;62316814.0;;27077680.0;;;275832.0;121.56;;52.82;;5380.0;159672.0;0.311;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-18;5105285.0;2016.0;1968.143;129399.0;54.0;49.0;99584.536;39.324;38.391;2524.078;1.053;0.956;1.04;;;;;;;;;28861389.0;34002.0;562.975;0.663;47366.0;0.924;0.051;19.6;tests performed;62523818.0;37836418.0;27199605.0;2677561.0;207004.0;270544.0;121.96;73.8;53.06;5.22;5277.0;159672.0;0.311;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-19;5107323.0;2038.0;1969.857;129458.0;59.0;50.143;99624.29;39.754;38.424;2525.229;1.151;0.978;1.08;;;;;;;;;28899902.0;38513.0;563.726;0.751;47536.0;0.927;0.052;19.2;tests performed;62637834.0;37866509.0;27266477.0;2701928.0;114016.0;265072.0;122.18;73.86;53.19;5.27;5171.0;141160.0;0.275;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;161910.1;32.86;9.34;3158.245273
COL;South America;Colombia;2021-12-20;5109022.0;1699.0;1885.857;129487.0;29.0;46.286;99657.431;33.141;36.786;2525.795;0.566;0.903;1.13;;;;;;;;;28949694.0;49792.0;564.698;0.971;46222.0;0.902;0.051;19.6;tests performed;;;;;;260263.0;;;;;5077.0;127930.0;0.25;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-21;5110788.0;1766.0;1872.571;129534.0;47.0;47.0;99691.879;34.448;36.527;2526.712;0.917;0.917;1.17;;;;;;;;;28998098.0;48404.0;565.642;0.944;46318.0;0.903;0.052;19.2;tests performed;;;;;;253705.0;;;;;4949.0;114700.0;0.224;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-22;5112719.0;1931.0;1853.286;129586.0;52.0;47.143;99729.545;37.666;36.15;2527.726;1.014;0.92;1.23;;;;;;;;;29048302.0;50204.0;566.621;0.979;46855.0;0.914;0.053;18.9;tests performed;63453700.0;38067694.0;27724189.0;2906051.0;;247312.0;123.77;74.26;54.08;5.67;4824.0;101470.0;0.198;54.63;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-23;5115194.0;2475.0;1961.143;129640.0;54.0;49.286;99777.823;48.278;38.254;2528.779;1.053;0.961;1.31;;;;;;;;;29107882.0;59580.0;567.783;1.162;47975.0;0.936;0.057;17.5;tests performed;;;;;;222920.0;;;;;4348.0;83009.0;0.162;62.04;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-24;5118254.0;3060.0;2140.714;129686.0;46.0;48.714;99837.512;59.689;41.757;2529.677;0.897;0.95;1.39;;;;;;;;;29170312.0;62430.0;569.001;1.218;48989.0;0.956;0.066;15.2;tests performed;63706515.0;38128577.0;27850680.0;2985834.0;;198529.0;124.27;74.37;54.33;5.82;3873.0;64547.0;0.126;62.04;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-12-25;5121668.0;3414.0;2340.429;129729.0;43.0;47.143;99904.106;66.594;45.653;2530.515;0.839;0.92;1.47;;;;;;;;;29197614.0;27302.0;569.534;0.533;48032.0;0.937;0.07;14.3;tests performed;;;;;;172328.0;;;;;3361.0;42594.0;0.083;62.04;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
